,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
508,BERT-SQuAD,0.0,0.358952381875,0.433517413064,108,FlexiBO+RF-Log,0.0347289631752,106.8,108.0,0.321935256738
509,BERT-SQuAD,0.0,0.292706748824,0.288495557068,109,FlexiBO+RF-Log,0.0391455054087,106.8,109.0,0.321935256738
510,BERT-SQuAD,0.0,0.268266675416,0.291557947935,110,FlexiBO+RF-Log,0.0198719122793,106.8,110.0,0.321935256738
511,BERT-SQuAD,0.0,0.265616561728,0.27231296257,111,FlexiBO+RF-Log,0.027505650667,106.8,111.0,0.321935256738
512,BERT-SQuAD,0.0,0.335103743949,0.273566027692,112,FlexiBO+RF-Log,0.0283733444996,106.8,112.0,0.321935256738
513,BERT-SQuAD,0.0,0.228069428344,0.285848505657,113,FlexiBO+RF-Log,0.00646056435054,106.8,113.0,0.321935256738
514,BERT-SQuAD,0.0,0.228869030797,0.323926803778,114,FlexiBO+RF-Log,0.0296884570737,106.8,114.0,0.321935256738
515,BERT-SQuAD,0.0,0.261231707889,0.278529002323,115,FlexiBO+RF-Log,0.024929154137,106.8,115.0,0.321935256738
516,BERT-SQuAD,0.0,0.336789235881,0.332931732626,116,FlexiBO+RF-Log,0.0197526777032,106.8,116.0,0.321935256738
517,BERT-SQuAD,0.0,0.253648483763,0.372449355747,117,FlexiBO+RF-Log,0.0289715144723,106.8,117.0,0.321935256738
518,BERT-SQuAD,4.45,0.262500584932,0.374894783044,118,FlexiBO+RF-Log,0.0109906472469,111.25,118.0,0.321935256738
519,BERT-SQuAD,4.45,0.263444553972,0.274417211845,119,FlexiBO+RF-Log,0.017818371849,115.7,119.0,0.321935256738
520,BERT-SQuAD,0.0,0.271043765898,0.423347238062,120,FlexiBO+RF-Log,0.0245144249745,115.7,120.0,0.321935256738
521,BERT-SQuAD,0.0,0.23307898423,0.306587599736,121,FlexiBO+RF-Log,0.0167346251215,115.7,121.0,0.321935256738
522,BERT-SQuAD,0.0,0.283449366684,0.253841251439,122,FlexiBO+RF-Log,0.0357299676279,115.7,122.0,0.321935256738
523,BERT-SQuAD,0.0,0.232570086233,0.275834075917,123,FlexiBO+RF-Log,0.0153970286644,115.7,123.0,0.321935256738
524,BERT-SQuAD,0.0,0.318072953546,0.275282107133,124,FlexiBO+RF-Log,0.00427856015025,115.7,124.0,0.321935256738
525,BERT-SQuAD,0.0,0.377055123083,0.278813913026,125,FlexiBO+RF-Log,0.0211638293221,115.7,125.0,0.321935256738
526,BERT-SQuAD,0.0,0.239169614518,0.308539327384,126,FlexiBO+RF-Log,0.00473126189994,115.7,126.0,0.321935256738
527,BERT-SQuAD,0.0,0.257828009337,0.33510551213,127,FlexiBO+RF-Log,0.0129449395327,115.7,127.0,0.321935256738
528,BERT-SQuAD,4.45,0.334193116125,0.411454850142,128,FlexiBO+RF-Log,0.0191135196044,120.15,128.0,0.321935256738
529,BERT-SQuAD,4.45,0.261971108412,0.293427856236,129,FlexiBO+RF-Log,0.0263051337586,124.6,129.0,0.321935256738
530,BERT-SQuAD,0.0,0.348011789622,0.323572442403,130,FlexiBO+RF-Log,0.00598329213679,124.6,130.0,0.321935256738
531,BERT-SQuAD,0.0,0.303829006095,0.362348668244,131,FlexiBO+RF-Log,0.0310983010797,124.6,131.0,0.321935256738
532,BERT-SQuAD,0.0,0.341992785704,0.413941410781,132,FlexiBO+RF-Log,0.0207561971753,124.6,132.0,0.321935256738
533,BERT-SQuAD,4.45,0.25232442534,0.288362693453,133,FlexiBO+RF-Log,0.0260177629287,129.05,133.0,0.321935256738
534,BERT-SQuAD,0.0,0.276538834157,0.267282426157,134,FlexiBO+RF-Log,0.0163546880038,129.05,134.0,0.321935256738
535,BERT-SQuAD,0.0,0.311358315126,0.25070224071,135,FlexiBO+RF-Log,0.0160219562232,129.05,135.0,0.321935256738
536,BERT-SQuAD,0.0,0.251887272627,0.227751735302,136,FlexiBO+RF-Log,0.0243254773816,129.05,136.0,0.321935256738
537,BERT-SQuAD,0.0,0.231915654191,0.23977554643,137,FlexiBO+RF-Log,0.00557765544777,129.05,137.0,0.321645485566
538,BERT-SQuAD,0.0,0.252193614581,0.377069291571,138,FlexiBO+RF-Log,0.0393173390154,129.05,138.0,0.321229840918
539,BERT-SQuAD,0.0,0.323847034607,0.402755191378,139,FlexiBO+RF-Log,0.034863359163,129.05,139.0,0.321229840918
540,BERT-SQuAD,0.0,0.270475147642,0.249144969091,140,FlexiBO+RF-Log,0.0309504281808,129.05,140.0,0.321229840918
541,BERT-SQuAD,4.45,0.285952890022,0.299744606933,141,FlexiBO+RF-Log,0.0382329168096,133.5,141.0,0.321229840918
542,BERT-SQuAD,0.0,0.291657381853,0.283083188333,142,FlexiBO+RF-Log,0.0276690045467,133.5,142.0,0.321229840918
543,BERT-SQuAD,0.0,0.190890428583,0.276734614295,143,FlexiBO+RF-Log,0.0186691291959,133.5,143.0,0.321229840918
544,BERT-SQuAD,0.0,0.370449589802,0.40230510081,144,FlexiBO+RF-Log,0.0185318159541,133.5,144.0,0.321221590083
545,BERT-SQuAD,0.0,0.274358678589,0.294646847458,145,FlexiBO+RF-Log,0.026350318413,133.5,145.0,0.321221590083
546,BERT-SQuAD,4.45,0.299502147134,0.356618244855,146,FlexiBO+RF-Log,0.016117700739,137.95,146.0,0.321221590083
547,BERT-SQuAD,4.45,0.242869211376,0.315711589401,147,FlexiBO+RF-Log,0.0380724578966,142.4,147.0,0.321221590083
548,BERT-SQuAD,4.45,0.362406897725,0.315003991599,148,FlexiBO+RF-Log,0.0465094924418,146.85,148.0,0.321221590083
549,BERT-SQuAD,0.0,0.270302320845,0.276769871189,149,FlexiBO+RF-Log,0.00307036535794,146.85,149.0,0.321221590083
550,BERT-SQuAD,0.0,0.278177415331,0.304219244994,150,FlexiBO+RF-Log,0.02465531615,146.85,150.0,0.321221590083
551,BERT-SQuAD,0.0,0.31932367918,0.325202603192,151,FlexiBO+RF-Log,0.0116719373624,146.85,151.0,0.321221590083
552,BERT-SQuAD,0.0,0.23511467864,0.412473475456,152,FlexiBO+RF-Log,0.00593405636615,146.85,152.0,0.321221590083
553,BERT-SQuAD,4.45,0.258711657555,0.297760839143,153,FlexiBO+RF-Log,0.00158943544563,151.3,153.0,0.321221590083
554,BERT-SQuAD,0.0,0.240764875762,0.390043626906,154,FlexiBO+RF-Log,0.0285390549973,151.3,154.0,0.321221590083
555,BERT-SQuAD,0.0,0.295230814274,0.323986198985,155,FlexiBO+RF-Log,0.0271255602343,151.3,155.0,0.321221590083
556,BERT-SQuAD,0.0,0.304324616093,0.292875140401,156,FlexiBO+RF-Log,0.010660876574,151.3,156.0,0.321221590083
557,BERT-SQuAD,0.0,0.300055820397,0.332154677841,157,FlexiBO+RF-Log,0.0231853719788,151.3,157.0,0.321221590083
558,BERT-SQuAD,4.45,0.264035949074,0.381238406682,158,FlexiBO+RF-Log,0.0271716021155,155.75,158.0,0.321221590083
559,BERT-SQuAD,0.0,0.304131860265,0.332717321925,159,FlexiBO+RF-Log,0.0156884918786,155.75,159.0,0.321221590083
560,BERT-SQuAD,0.0,0.28876423645,0.315072215592,160,FlexiBO+RF-Log,0.0183026895927,155.75,160.0,0.321221590083
561,BERT-SQuAD,4.45,0.236417159433,0.275677964515,161,FlexiBO+RF-Log,0.0210082536957,160.2,161.0,0.321221590083
562,BERT-SQuAD,4.45,0.298312738503,0.257142214528,162,FlexiBO+RF-Log,0.0268391694763,164.65,162.0,0.321221590083
563,BERT-SQuAD,4.45,0.2753622469,0.218504391507,163,FlexiBO+RF-Log,0.0356579383331,169.1,163.0,0.321221590083
564,BERT-SQuAD,0.0,0.320590263541,0.382570652272,164,FlexiBO+RF-Log,0.0484850247356,169.1,164.0,0.321041122573
565,BERT-SQuAD,4.45,0.278898627491,0.287012792072,165,FlexiBO+RF-Log,0.000617878796219,173.55,165.0,0.321041122573
566,BERT-SQuAD,0.0,0.294803322882,0.249612016107,166,FlexiBO+RF-Log,0.0343134108578,173.55,166.0,0.321041122573
567,BERT-SQuAD,4.45,0.303375859949,0.319278560594,167,FlexiBO+RF-Log,0.0244495558299,178.0,167.0,0.321041122573
568,BERT-SQuAD,4.45,0.232992564855,0.280090341747,168,FlexiBO+RF-Log,0.0289544583529,182.45,168.0,0.321041122573
569,BERT-SQuAD,0.0,0.364586144916,0.344143862734,169,FlexiBO+RF-Log,0.0270256214954,182.45,169.0,0.321041122573
570,BERT-SQuAD,0.0,0.424343326569,0.438875694746,170,FlexiBO+RF-Log,0.0184533772936,182.45,170.0,0.321041122573
571,BERT-SQuAD,0.0,0.251634419261,0.341434768805,171,FlexiBO+RF-Log,0.00464541829703,182.45,171.0,0.321041122573
572,BERT-SQuAD,0.0,0.281568989412,0.328350126677,172,FlexiBO+RF-Log,0.0192025323946,182.45,172.0,0.321041122573
573,BERT-SQuAD,0.0,0.34880283721,0.256517237615,173,FlexiBO+RF-Log,0.0145621600046,182.45,173.0,0.321041122573
574,BERT-SQuAD,0.0,0.331654301101,0.250858216175,174,FlexiBO+RF-Log,0.0496630202366,182.45,174.0,0.321041122573
575,BERT-SQuAD,0.0,0.287195635668,0.30885059641,175,FlexiBO+RF-Log,0.0415739293462,182.45,175.0,0.321041122573
576,BERT-SQuAD,0.0,0.24602464146,0.247251397325,176,FlexiBO+RF-Log,0.00597832440845,182.45,176.0,0.321041122573
577,BERT-SQuAD,0.0,0.277610609564,0.311625221123,177,FlexiBO+RF-Log,0.00197345487708,182.45,177.0,0.321041122573
578,BERT-SQuAD,0.0,0.358138446696,0.293531364934,178,FlexiBO+RF-Log,0.00922230093269,182.45,178.0,0.321041122573
579,BERT-SQuAD,0.0,0.364910955985,0.303081670368,179,FlexiBO+RF-Log,0.0414648975688,182.45,179.0,0.321041122573
580,BERT-SQuAD,4.45,0.249166617484,0.308327587445,180,FlexiBO+RF-Log,0.0278145926564,186.9,180.0,0.321041122573
581,BERT-SQuAD,4.45,0.294963475768,0.376079698853,181,FlexiBO+RF-Log,0.00634994116965,191.35,181.0,0.321041122573
582,BERT-SQuAD,0.0,0.262736668031,0.402554642585,182,FlexiBO+RF-Log,0.045618395059,191.35,182.0,0.321041122573
583,BERT-SQuAD,0.0,0.33466872918,0.277096785372,183,FlexiBO+RF-Log,0.00222146846707,191.35,183.0,0.321041122573
584,BERT-SQuAD,0.0,0.241143376329,0.248579524335,184,FlexiBO+RF-Log,0.0267539906215,191.35,184.0,0.321041122573
585,BERT-SQuAD,0.0,0.256616634491,0.251410113601,185,FlexiBO+RF-Log,0.00474876631058,191.35,185.0,0.321041122573
586,BERT-SQuAD,0.0,0.291414958805,0.251502314978,186,FlexiBO+RF-Log,0.0232069790751,191.35,186.0,0.321041122573
587,BERT-SQuAD,0.0,0.304454503667,0.295124371446,187,FlexiBO+RF-Log,0.00621184134265,191.35,187.0,0.321041122573
588,BERT-SQuAD,0.0,0.261661518442,0.390188407111,188,FlexiBO+RF-Log,0.0322112848309,191.35,188.0,0.321041122573
589,BERT-SQuAD,0.0,0.36105294115,0.370836166245,189,FlexiBO+RF-Log,0.0135977107687,191.35,189.0,0.321041122573
590,BERT-SQuAD,0.0,0.243345329531,0.254262641747,190,FlexiBO+RF-Log,0.049581516105,191.35,190.0,0.321041122573
591,BERT-SQuAD,0.0,0.347179794382,0.265049232291,191,FlexiBO+RF-Log,0.00197907600558,191.35,191.0,0.321041122573
592,BERT-SQuAD,0.0,0.32728354163,0.283292256121,192,FlexiBO+RF-Log,0.00899558856702,191.35,192.0,0.321041122573
593,BERT-SQuAD,0.0,0.374472936804,0.252593028126,193,FlexiBO+RF-Log,0.0108473913036,191.35,193.0,0.321041122573
594,BERT-SQuAD,0.0,0.275930492415,0.30771872612,194,FlexiBO+RF-Log,0.0404836555211,191.35,194.0,0.321041122573
595,BERT-SQuAD,0.0,0.250065731349,0.267759224072,195,FlexiBO+RF-Log,0.0263801751776,191.35,195.0,0.321041122573
596,BERT-SQuAD,0.0,0.293932169975,0.375127010432,196,FlexiBO+RF-Log,0.022732623293,191.35,196.0,0.321041122573
597,BERT-SQuAD,0.0,0.232850368915,0.311286405081,197,FlexiBO+RF-Log,0.0417893845262,191.35,197.0,0.321041122573
598,BERT-SQuAD,0.0,0.248344514878,0.396138976332,198,FlexiBO+RF-Log,0.0087801728709,191.35,198.0,0.321041122573
599,BERT-SQuAD,0.0,0.260432520503,0.290671926771,199,FlexiBO+RF-Log,0.00610242492169,191.35,199.0,0.321041122573
600,BERT-SQuAD,4.45,0.263068238872,0.345907436406,0,FlexiBO+GP-Ratio,0.0,4.45,0.0,0.65
601,BERT-SQuAD,0.0,0.33663034045,0.381369063031,1,FlexiBO+GP-Ratio,0.0394008149964,4.45,1.0,0.51797841517
602,BERT-SQuAD,4.45,0.298007771828,0.389506549079,2,FlexiBO+GP-Ratio,0.00369545888886,8.9,2.0,0.51797841517
603,BERT-SQuAD,0.0,0.245182426038,0.362617232073,3,FlexiBO+GP-Ratio,0.038737356451,8.9,3.0,0.51797841517
604,BERT-SQuAD,0.0,0.241343762633,0.44015482859,4,FlexiBO+GP-Ratio,0.022631237115,8.9,4.0,0.506578306279
605,BERT-SQuAD,4.45,0.298119737152,0.333432031633,5,FlexiBO+GP-Ratio,0.0300570275788,13.35,5.0,0.504429249107
606,BERT-SQuAD,0.0,0.267123871265,0.343634383604,6,FlexiBO+GP-Ratio,0.0392142777068,13.35,6.0,0.495673008726
607,BERT-SQuAD,0.0,0.299794018414,0.295004153415,7,FlexiBO+GP-Ratio,0.0493163660495,13.35,7.0,0.495602553486
608,BERT-SQuAD,4.45,0.256356109965,0.365771909997,8,FlexiBO+GP-Ratio,0.0444862511208,17.8,8.0,0.468695123298
609,BERT-SQuAD,0.0,0.256674854366,0.328320559913,9,FlexiBO+GP-Ratio,0.0164797720909,17.8,9.0,0.468695123298
610,BERT-SQuAD,4.45,0.268037599205,0.286121181229,10,FlexiBO+GP-Ratio,0.0167208014377,22.25,10.0,0.467921302313
611,BERT-SQuAD,0.0,0.292863386599,0.320363225704,11,FlexiBO+GP-Ratio,0.0325480868239,22.25,11.0,0.460361290895
612,BERT-SQuAD,0.0,0.262436286166,0.280431344886,12,FlexiBO+GP-Ratio,0.0374336928246,22.25,12.0,0.460361290895
613,BERT-SQuAD,0.0,0.343887640977,0.28686315589,13,FlexiBO+GP-Ratio,0.0299619603573,22.25,13.0,0.45592830214
614,BERT-SQuAD,0.0,0.31590175081,0.35161050747,14,FlexiBO+GP-Ratio,0.0159511211706,22.25,14.0,0.45592830214
615,BERT-SQuAD,0.0,0.316652561917,0.307345426105,15,FlexiBO+GP-Ratio,0.0442247112669,22.25,15.0,0.45592830214
616,BERT-SQuAD,0.0,0.347395854538,0.348220056347,16,FlexiBO+GP-Ratio,0.0300485974306,22.25,16.0,0.45592830214
617,BERT-SQuAD,4.45,0.359373630491,0.306070146678,17,FlexiBO+GP-Ratio,0.0337593089539,26.7,17.0,0.45592830214
618,BERT-SQuAD,0.0,0.290791166608,0.357040771523,18,FlexiBO+GP-Ratio,0.0497580829444,26.7,18.0,0.45592830214
619,BERT-SQuAD,0.0,0.323124400335,0.324319568354,19,FlexiBO+GP-Ratio,0.0152413738018,26.7,19.0,0.45592830214
620,BERT-SQuAD,0.0,0.292643475404,0.325098326769,20,FlexiBO+GP-Ratio,0.0347055348686,26.7,20.0,0.45592830214
621,BERT-SQuAD,0.0,0.33522705652,0.279339390161,21,FlexiBO+GP-Ratio,0.0186769002384,26.7,21.0,0.45592830214
622,BERT-SQuAD,0.0,0.273050287626,0.337452158611,22,FlexiBO+GP-Ratio,0.00953261307415,26.7,22.0,0.455202400184
623,BERT-SQuAD,0.0,0.279886005062,0.319980122637,23,FlexiBO+GP-Ratio,0.012518321983,26.7,23.0,0.455202400184
624,BERT-SQuAD,0.0,0.242449653146,0.402203090949,24,FlexiBO+GP-Ratio,0.0221487819113,26.7,24.0,0.455202400184
625,BERT-SQuAD,0.0,0.283388332548,0.30505393364,25,FlexiBO+GP-Ratio,0.0257939234547,26.7,25.0,0.455098686704
626,BERT-SQuAD,0.0,0.260557200662,0.294913303054,26,FlexiBO+GP-Ratio,0.046637868453,26.7,26.0,0.455098686704
627,BERT-SQuAD,0.0,0.30210291201,0.328041417306,27,FlexiBO+GP-Ratio,0.0102637951115,26.7,27.0,0.455035911612
628,BERT-SQuAD,4.45,0.252759011302,0.404476371101,28,FlexiBO+GP-Ratio,0.0214587863252,31.15,28.0,0.455035911612
629,BERT-SQuAD,4.45,0.273465307346,0.33320838486,29,FlexiBO+GP-Ratio,0.048965805599,35.6,29.0,0.455035911612
630,BERT-SQuAD,0.0,0.40336294275,0.290831250898,30,FlexiBO+GP-Ratio,0.0258684717538,35.6,30.0,0.455035911612
631,BERT-SQuAD,0.0,0.348023921257,0.367893763833,31,FlexiBO+GP-Ratio,0.0216306009172,35.6,31.0,0.455035911612
632,BERT-SQuAD,0.0,0.358898273512,0.332515521638,32,FlexiBO+GP-Ratio,0.0450706402687,35.6,32.0,0.455035911612
633,BERT-SQuAD,0.0,0.265024236573,0.369549460942,33,FlexiBO+GP-Ratio,0.0145127449516,35.6,33.0,0.455035911612
634,BERT-SQuAD,4.45,0.250143636062,0.314879810789,34,FlexiBO+GP-Ratio,0.0484103068289,40.05,34.0,0.455035911612
635,BERT-SQuAD,0.0,0.25472553179,0.311565026033,35,FlexiBO+GP-Ratio,0.0438803437823,40.05,35.0,0.454671946449
636,BERT-SQuAD,0.0,0.307977110239,0.273999796644,36,FlexiBO+GP-Ratio,0.0352271756509,40.05,36.0,0.454652615722
637,BERT-SQuAD,0.0,0.3125564458,0.385686151218,37,FlexiBO+GP-Ratio,0.0311614547284,40.05,37.0,0.450927739079
638,BERT-SQuAD,0.0,0.343118991487,0.378977853981,38,FlexiBO+GP-Ratio,0.00687548610821,40.05,38.0,0.450927739079
639,BERT-SQuAD,0.0,0.281017233645,0.409788846023,39,FlexiBO+GP-Ratio,0.0128406031536,40.05,39.0,0.450927739079
640,BERT-SQuAD,0.0,0.286091165377,0.333971662037,40,FlexiBO+GP-Ratio,0.00765267791584,40.05,40.0,0.450927739079
641,BERT-SQuAD,0.0,0.303963728201,0.27691985026,41,FlexiBO+GP-Ratio,0.0135013370193,40.05,41.0,0.450927739079
642,BERT-SQuAD,0.0,0.258321230245,0.288980128731,42,FlexiBO+GP-Ratio,0.0296747522836,40.05,42.0,0.450913646109
643,BERT-SQuAD,0.0,0.255905549257,0.347787101407,43,FlexiBO+GP-Ratio,0.0163960355079,40.05,43.0,0.450851998005
644,BERT-SQuAD,4.45,0.322253413934,0.320453206488,44,FlexiBO+GP-Ratio,0.0186352772576,44.5,44.0,0.450851998005
645,BERT-SQuAD,0.0,0.304938812601,0.317922080146,45,FlexiBO+GP-Ratio,0.0187716893269,44.5,45.0,0.450851998005
646,BERT-SQuAD,0.0,0.271719586268,0.273852966836,46,FlexiBO+GP-Ratio,0.04550058042,44.5,46.0,0.450851998005
647,BERT-SQuAD,0.0,0.361259784494,0.339794351138,47,FlexiBO+GP-Ratio,0.049158028769,44.5,47.0,0.450525965687
648,BERT-SQuAD,0.0,0.412637299383,0.388215441642,48,FlexiBO+GP-Ratio,0.031641686781,44.5,48.0,0.450525965687
649,BERT-SQuAD,0.0,0.280836784521,0.30970632123,49,FlexiBO+GP-Ratio,0.0232257710108,44.5,49.0,0.450525965687
650,BERT-SQuAD,0.0,0.353000266421,0.414155546088,50,FlexiBO+GP-Ratio,0.0295962111281,44.5,50.0,0.450525965687
651,BERT-SQuAD,4.45,0.23843259015,0.401299952639,51,FlexiBO+GP-Ratio,0.0278397332003,48.95,51.0,0.450525965687
652,BERT-SQuAD,0.0,0.296771251536,0.308393827969,52,FlexiBO+GP-Ratio,0.0110048396055,48.95,52.0,0.448737609273
653,BERT-SQuAD,0.0,0.248159316489,0.324218289294,53,FlexiBO+GP-Ratio,0.0379909240478,48.95,53.0,0.448737609273
654,BERT-SQuAD,0.0,0.303220855697,0.325170654311,54,FlexiBO+GP-Ratio,0.0080721894643,48.95,54.0,0.448661413499
655,BERT-SQuAD,0.0,0.334003564349,0.308453163433,55,FlexiBO+GP-Ratio,0.0263041125783,48.95,55.0,0.448661413499
656,BERT-SQuAD,0.0,0.248921672304,0.317206895642,56,FlexiBO+GP-Ratio,0.0178175876794,48.95,56.0,0.448661413499
657,BERT-SQuAD,0.0,0.41003257838,0.307324297143,57,FlexiBO+GP-Ratio,0.0482557445304,48.95,57.0,0.44865284583
658,BERT-SQuAD,4.45,0.3519458572,0.296169059094,58,FlexiBO+GP-Ratio,0.0306985725834,53.4,58.0,0.44865284583
659,BERT-SQuAD,0.0,0.310103435193,0.345471418016,59,FlexiBO+GP-Ratio,0.0369206045606,53.4,59.0,0.44865284583
660,BERT-SQuAD,0.0,0.333648619685,0.324991451375,60,FlexiBO+GP-Ratio,0.0324571245434,53.4,60.0,0.44865284583
661,BERT-SQuAD,4.45,0.270060634397,0.324456521484,61,FlexiBO+GP-Ratio,0.0180430221563,57.85,61.0,0.44865284583
662,BERT-SQuAD,0.0,0.286442460775,0.34012447035,62,FlexiBO+GP-Ratio,0.00431479811249,57.85,62.0,0.44865284583
663,BERT-SQuAD,0.0,0.267810144218,0.428681271682,63,FlexiBO+GP-Ratio,0.0352589200188,57.85,63.0,0.44865284583
664,BERT-SQuAD,0.0,0.246254945554,0.365869989625,64,FlexiBO+GP-Ratio,0.0355102681894,57.85,64.0,0.44865284583
665,BERT-SQuAD,4.45,0.175067771047,0.29099289123,65,FlexiBO+GP-Ratio,0.0118112798795,62.3,65.0,0.44865284583
666,BERT-SQuAD,0.0,0.354314987987,0.374941668574,66,FlexiBO+GP-Ratio,0.0298579732431,62.3,66.0,0.402528185555
667,BERT-SQuAD,4.45,0.169944240466,0.311744839659,67,FlexiBO+GP-Ratio,0.0101126049778,66.75,67.0,0.402528185555
668,BERT-SQuAD,4.45,0.363378062094,0.311227019679,68,FlexiBO+GP-Ratio,0.0492180225554,71.2,68.0,0.399001889194
669,BERT-SQuAD,0.0,0.238465122099,0.390064694691,69,FlexiBO+GP-Ratio,0.0331029026259,71.2,69.0,0.399001889194
670,BERT-SQuAD,4.45,0.403405872584,0.327490455992,70,FlexiBO+GP-Ratio,0.0285965250814,75.65,70.0,0.399001889194
671,BERT-SQuAD,0.0,0.282982679057,0.34372244488,71,FlexiBO+GP-Ratio,0.0449292904635,75.65,71.0,0.399001889194
672,BERT-SQuAD,0.0,0.240013226892,0.297747944188,72,FlexiBO+GP-Ratio,0.0402538549561,75.65,72.0,0.399001889194
673,BERT-SQuAD,0.0,0.341193616752,0.324480667134,73,FlexiBO+GP-Ratio,0.0453423985764,75.65,73.0,0.399001889194
674,BERT-SQuAD,0.0,0.322920720957,0.419465468168,74,FlexiBO+GP-Ratio,0.0112021683762,75.65,74.0,0.399001889194
675,BERT-SQuAD,0.0,0.243876573064,0.274372308513,75,FlexiBO+GP-Ratio,0.0437751821755,75.65,75.0,0.399001889194
676,BERT-SQuAD,0.0,0.249422117162,0.326810144607,76,FlexiBO+GP-Ratio,0.0398228692544,75.65,76.0,0.398645450724
677,BERT-SQuAD,0.0,0.321809235448,0.341685453538,77,FlexiBO+GP-Ratio,0.0104187527917,75.65,77.0,0.398645450724
678,BERT-SQuAD,0.0,0.279142114236,0.282588513597,78,FlexiBO+GP-Ratio,0.0377763569934,75.65,78.0,0.398645450724
679,BERT-SQuAD,0.0,0.326097332892,0.352240281623,79,FlexiBO+GP-Ratio,0.00465154177784,75.65,79.0,0.398645450724
680,BERT-SQuAD,0.0,0.266507607672,0.316898227311,80,FlexiBO+GP-Ratio,0.0229795368919,75.65,80.0,0.398645450724
681,BERT-SQuAD,0.0,0.241104030156,0.30341009072,81,FlexiBO+GP-Ratio,0.035923364924,75.65,81.0,0.398645450724
682,BERT-SQuAD,0.0,0.308256101418,0.325116659306,82,FlexiBO+GP-Ratio,0.0333111282994,75.65,82.0,0.398645450724
683,BERT-SQuAD,0.0,0.257843134583,0.294601580316,83,FlexiBO+GP-Ratio,0.0243099023494,75.65,83.0,0.398645450724
684,BERT-SQuAD,0.0,0.256316359796,0.369743882757,84,FlexiBO+GP-Ratio,0.0365336958313,75.65,84.0,0.398645450724
685,BERT-SQuAD,4.45,0.271447462964,0.338731585438,85,FlexiBO+GP-Ratio,0.00177075873983,80.1,85.0,0.398645450724
686,BERT-SQuAD,0.0,0.260007674533,0.403858510845,86,FlexiBO+GP-Ratio,0.0231444640862,80.1,86.0,0.398645450724
687,BERT-SQuAD,0.0,0.260591918592,0.287147706119,87,FlexiBO+GP-Ratio,0.0354250412911,80.1,87.0,0.398645450724
688,BERT-SQuAD,0.0,0.321010865014,0.366719351268,88,FlexiBO+GP-Ratio,0.0293271328334,80.1,88.0,0.398645450724
689,BERT-SQuAD,0.0,0.240001575459,0.416422717159,89,FlexiBO+GP-Ratio,0.0377336752745,80.1,89.0,0.398645450724
690,BERT-SQuAD,0.0,0.288531459129,0.302907869532,90,FlexiBO+GP-Ratio,0.0282937600619,80.1,90.0,0.398645450724
691,BERT-SQuAD,4.45,0.243422160985,0.308840630642,91,FlexiBO+GP-Ratio,0.0287408693222,84.55,91.0,0.398645450724
692,BERT-SQuAD,0.0,0.320956261268,0.383897143888,92,FlexiBO+GP-Ratio,0.0241111488321,84.55,92.0,0.398645450724
693,BERT-SQuAD,0.0,0.282616160288,0.301590389104,93,FlexiBO+GP-Ratio,0.0340347749237,84.55,93.0,0.398645450724
694,BERT-SQuAD,0.0,0.259766666669,0.343874161962,94,FlexiBO+GP-Ratio,0.0339591380498,84.55,94.0,0.398645450724
695,BERT-SQuAD,4.45,0.244861447255,0.280659438222,95,FlexiBO+GP-Ratio,0.0125855214964,89.0,95.0,0.398645450724
696,BERT-SQuAD,0.0,0.314643131506,0.230303465983,96,FlexiBO+GP-Ratio,0.0132946285596,89.0,96.0,0.398645450724
697,BERT-SQuAD,0.0,0.259599360197,0.415489610441,97,FlexiBO+GP-Ratio,0.0166633309356,89.0,97.0,0.368798501195
698,BERT-SQuAD,0.0,0.307505276198,0.319111976428,98,FlexiBO+GP-Ratio,0.00656875426701,89.0,98.0,0.368798501195
699,BERT-SQuAD,0.0,0.328924613821,0.337782693434,99,FlexiBO+GP-Ratio,0.0294137452442,89.0,99.0,0.368798501195
700,BERT-SQuAD,4.45,0.294694233906,0.381967991512,100,FlexiBO+GP-Ratio,0.0306850166776,93.45,100.0,0.368798501195
701,BERT-SQuAD,0.0,0.280525129139,0.316853201936,101,FlexiBO+GP-Ratio,0.0195612983062,93.45,101.0,0.368798501195
702,BERT-SQuAD,0.0,0.305940633835,0.335544479295,102,FlexiBO+GP-Ratio,0.0315512969486,93.45,102.0,0.368798501195
703,BERT-SQuAD,0.0,0.316438645024,0.314915235488,103,FlexiBO+GP-Ratio,0.0119754466887,93.45,103.0,0.368798501195
704,BERT-SQuAD,0.0,0.251740511874,0.262968011367,104,FlexiBO+GP-Ratio,0.0413208520678,93.45,104.0,0.368798501195
705,BERT-SQuAD,0.0,0.197541555446,0.28957017856,105,FlexiBO+GP-Ratio,0.0414507311532,93.45,105.0,0.368103433016
706,BERT-SQuAD,0.0,0.261226853785,0.362512054584,106,FlexiBO+GP-Ratio,0.0176174026502,93.45,106.0,0.368037511599
707,BERT-SQuAD,0.0,0.334129767021,0.308661658339,107,FlexiBO+GP-Ratio,0.00901788060779,93.45,107.0,0.368037511599
708,BERT-SQuAD,0.0,0.311782479949,0.288603525384,108,FlexiBO+GP-Ratio,0.0368132350602,93.45,108.0,0.368037511599
709,BERT-SQuAD,0.0,0.312339109739,0.385650307399,109,FlexiBO+GP-Ratio,0.029609101488,93.45,109.0,0.368037511599
